name,path,split,family_id,archetype,heldout_compositional,variant_index,engagement_class,initial_min_cross_distance,terrain,formation,num_allies,num_enemies,ally_value,enemy_value,ally_value_ratio,difficulty_proxy,ally_composition,enemy_composition,sha256
r2_train_0355,configs/train/r2_train_0355.json,train,stalker_vs_spine_05,stalker_vs_spine,False,3,near,8.6766,NARROW,compact,9,5,1125,875,1.2857,moderate,"{""STALKER"": 9}","{""SPINE_CRAWLER"": 5}",a32c406d58dd42151b88bffc473378c8c670f4c148df20f6a8efb4034a86c21e
r2_train_0356,configs/train/r2_train_0356.json,train,stalker_vs_spine_05,stalker_vs_spine,False,4,medium,12.938,SIMPLE,compact,9,5,1125,875,1.2857,moderate,"{""STALKER"": 9}","{""SPINE_CRAWLER"": 5}",b50eaa16ac16d56b4c48f3b40abf60264458d02d175ecd66bdfc40a8a9c60c2c
r2_train_0357,configs/train/r2_train_0357.json,train,stalker_vs_spine_05,stalker_vs_spine,False,5,medium,12.5606,SIMPLE,split,9,5,1125,875,1.2857,moderate,"{""STALKER"": 9}","{""SPINE_CRAWLER"": 5}",c883d3567f5b32af65e948b2781d1dabd795b8802b05cf50b8db46cb2c0fc447
r2_train_0358,configs/train/r2_train_0358.json,train,stalker_vs_spine_05,stalker_vs_spine,False,6,medium,12.7906,SIMPLE,staggered,9,5,1125,875,1.2857,moderate,"{""STALKER"": 9}","{""SPINE_CRAWLER"": 5}",074c4e36589389455fdedda4555822fc642333ff11a68bbe85263f3c3641e722
r2_train_0359,configs/train/r2_train_0359.json,train,stalker_vs_spine_05,stalker_vs_spine,False,7,far,16.9361,SIMPLE,type_split,9,5,1125,875,1.2857,moderate,"{""STALKER"": 9}","{""SPINE_CRAWLER"": 5}",5b084ea0e2d21c1159a143a3dba444dd13d4d0bec06eeb6aa955cf90bb9710b7
r2_train_0360,configs/train/r2_train_0360.json,train,stalker_vs_spine_05,stalker_vs_spine,False,8,far,16.9324,SIMPLE,compact,9,5,1125,875,1.2857,moderate,"{""STALKER"": 9}","{""SPINE_CRAWLER"": 5}",2ad4440ed02548257e1cfe4397365a074e84b6d4d3fab81dc2ff01fcf460ee38
r2_train_0361,configs/train/r2_train_0361.json,train,zealot_colossus_vs_terran_01,zealot_colossus_vs_terran,False,1,immediate,5.3772,SIMPLE,split,3,4,500,300,1.6667,easy,"{""COLOSSUS"": 1, ""ZEALOT"": 2}","{""MARAUDER"": 2, ""MARINE"": 2}",4f08cb4579c87940e6d923cb6b8abdc5b339d34fe987db617ca7e47590a6ecba
r2_train_0362,configs/train/r2_train_0362.json,train,zealot_colossus_vs_terran_01,zealot_colossus_vs_terran,False,2,near,8.6398,SIMPLE,staggered,3,4,500,300,1.6667,easy,"{""COLOSSUS"": 1, ""ZEALOT"": 2}","{""MARAUDER"": 2, ""MARINE"": 2}",9e41e478d55d182a4a0a5313d9b101e95793c220939f6c1f43154aeb67a8fe0e
r2_train_0363,configs/train/r2_train_0363.json,train,zealot_colossus_vs_terran_01,zealot_colossus_vs_terran,False,3,near,9.0459,SIMPLE,type_split,3,4,500,300,1.6667,easy,"{""COLOSSUS"": 1, ""ZEALOT"": 2}","{""MARAUDER"": 2, ""MARINE"": 2}",6b1547070f8c34b4eb773f1a51e3f69dcf0c0cb5c75f4e59c82257d3fdd0d981
r2_train_0364,configs/train/r2_train_0364.json,train,zealot_colossus_vs_terran_01,zealot_colossus_vs_terran,False,4,medium,12.8489,OCTAGON,compact,3,4,500,300,1.6667,easy,"{""COLOSSUS"": 1, ""ZEALOT"": 2}","{""MARAUDER"": 2, ""MARINE"": 2}",ef0b34839c67e617a6c10eb0ccca4d79a79a21bc1fae35ea2026a072357483c3
r2_train_0365,configs/train/r2_train_0365.json,train,zealot_colossus_vs_terran_01,zealot_colossus_vs_terran,False,5,medium,12.5513,SIMPLE,split,3,4,500,300,1.6667,easy,"{""COLOSSUS"": 1, ""ZEALOT"": 2}","{""MARAUDER"": 2, ""MARINE"": 2}",49d6d68bb0ee7f531e67efdeaffa2056c9695d09d0c7a3b060c4f60f91cfe23a
r2_train_0366,configs/train/r2_train_0366.json,train,zealot_colossus_vs_terran_01,zealot_colossus_vs_terran,False,6,medium,12.7704,SIMPLE,staggered,3,4,500,300,1.6667,easy,"{""COLOSSUS"": 1, ""ZEALOT"": 2}","{""MARAUDER"": 2, ""MARINE"": 2}",7c80209175534821f187bb8ced7ee858306debb68851d1688b3010f31c096f0b
r2_train_0367,configs/train/r2_train_0367.json,train,zealot_colossus_vs_terran_01,zealot_colossus_vs_terran,False,7,far,16.9888,SIMPLE,type_split,3,4,500,300,1.6667,easy,"{""COLOSSUS"": 1, ""ZEALOT"": 2}","{""MARAUDER"": 2, ""MARINE"": 2}",d8ce0e22fab689ca201c51f7e86e0b852f696b52f2f4e03e8ea75d621439db30
r2_train_0368,configs/train/r2_train_0368.json,train,zealot_colossus_vs_terran_01,zealot_colossus_vs_terran,False,8,far,17.1684,SIMPLE,compact,3,4,500,300,1.6667,easy,"{""COLOSSUS"": 1, ""ZEALOT"": 2}","{""MARAUDER"": 2, ""MARINE"": 2}",a7b0fbe84e9fb8319f418c5e1d17d05c316c7c74066b4f7dbd945d7d0a17b069
r2_train_0369,configs/train/r2_train_0369.json,train,zealot_colossus_vs_terran_02,zealot_colossus_vs_terran,False,1,immediate,5.1694,SIMPLE,split,3,5,500,350,1.4286,moderate,"{""COLOSSUS"": 1, ""ZEALOT"": 2}","{""MARAUDER"": 2, ""MARINE"": 3}",bdaf6ace30c3fa5624a3b04a1ac5c631204387b2daa71c8fdc6c504240841a33
r2_train_0370,configs/train/r2_train_0370.json,train,zealot_colossus_vs_terran_02,zealot_colossus_vs_terran,False,2,near,8.8955,SIMPLE,staggered,3,5,500,350,1.4286,moderate,"{""COLOSSUS"": 1, ""ZEALOT"": 2}","{""MARAUDER"": 2, ""MARINE"": 3}",7e072e15389e8ba346fa391f51d7618d19818887542651e463314c9163374d8f
r2_train_0371,configs/train/r2_train_0371.json,train,zealot_colossus_vs_terran_02,zealot_colossus_vs_terran,False,3,near,8.9672,SIMPLE,type_split,3,5,500,350,1.4286,moderate,"{""COLOSSUS"": 1, ""ZEALOT"": 2}","{""MARAUDER"": 2, ""MARINE"": 3}",acdd3ce6931b3c9577e0a9eab5a481b19828ac3f3669c115250ab5806f7d3f2c
r2_train_0372,configs/train/r2_train_0372.json,train,zealot_colossus_vs_terran_02,zealot_colossus_vs_terran,False,4,medium,12.7644,SIMPLE,compact,3,5,500,350,1.4286,moderate,"{""COLOSSUS"": 1, ""ZEALOT"": 2}","{""MARAUDER"": 2, ""MARINE"": 3}",610aed438f5c8fadfb035fe46803a3e97b1b567c931a285bc971628ac8e3b6c9
r2_train_0373,configs/train/r2_train_0373.json,train,zealot_colossus_vs_terran_02,zealot_colossus_vs_terran,False,5,medium,12.5806,OCTAGON,split,3,5,500,350,1.4286,moderate,"{""COLOSSUS"": 1, ""ZEALOT"": 2}","{""MARAUDER"": 2, ""MARINE"": 3}",37cb7be635cd42d38aa7792affdc36a222e4e89488b4b9732d4a10e992ba6215
r2_train_0374,configs/train/r2_train_0374.json,train,zealot_colossus_vs_terran_02,zealot_colossus_vs_terran,False,6,medium,13.0484,SIMPLE,staggered,3,5,500,350,1.4286,moderate,"{""COLOSSUS"": 1, ""ZEALOT"": 2}","{""MARAUDER"": 2, ""MARINE"": 3}",cdaababd5338a14ecd650517013afc6c365a2e47e2357ef504258e084934ac1d
r2_train_0375,configs/train/r2_train_0375.json,train,zealot_colossus_vs_terran_02,zealot_colossus_vs_terran,False,7,far,17.166,SIMPLE,type_split,3,5,500,350,1.4286,moderate,"{""COLOSSUS"": 1, ""ZEALOT"": 2}","{""MARAUDER"": 2, ""MARINE"": 3}",46ae1a850b7426215fd77e2ebc4a2d39bffaa25e3fa8bb8483cd54e67bf049ca
r2_train_0376,configs/train/r2_train_0376.json,train,zealot_colossus_vs_terran_02,zealot_colossus_vs_terran,False,8,far,17.1112,SIMPLE,compact,3,5,500,350,1.4286,moderate,"{""COLOSSUS"": 1, ""ZEALOT"": 2}","{""MARAUDER"": 2, ""MARINE"": 3}",afb78dfd48013159ee8f62acc203956cd36bd3eccc48bbe6ccd6069ff121d4e1
r2_train_0377,configs/train/r2_train_0377.json,train,zealot_colossus_vs_terran_03,zealot_colossus_vs_terran,False,1,immediate,5.5081,NARROW,compact,4,6,600,400,1.5,easy,"{""COLOSSUS"": 1, ""ZEALOT"": 3}","{""MARAUDER"": 2, ""MARINE"": 4}",a1da42ebce6e762c574bf6c51b57570ce307b66fd0735a55876ecd633e07da04
r2_train_0378,configs/train/r2_train_0378.json,train,zealot_colossus_vs_terran_03,zealot_colossus_vs_terran,False,2,near,8.9467,SIMPLE,staggered,4,6,600,400,1.5,easy,"{""COLOSSUS"": 1, ""ZEALOT"": 3}","{""MARAUDER"": 2, ""MARINE"": 4}",b46d48e7bdff6ba492d4d8eb668e47407a810feb3be387d5ccebaa561b6fd6e7
r2_train_0379,configs/train/r2_train_0379.json,train,zealot_colossus_vs_terran_03,zealot_colossus_vs_terran,False,3,near,9.0236,SIMPLE,type_split,4,6,600,400,1.5,easy,"{""COLOSSUS"": 1, ""ZEALOT"": 3}","{""MARAUDER"": 2, ""MARINE"": 4}",87a3befab610026c131ef0600cf4583c3b0bc84e148859d549527c6254c083d9
r2_train_0380,configs/train/r2_train_0380.json,train,zealot_colossus_vs_terran_03,zealot_colossus_vs_terran,False,4,medium,13.0182,SIMPLE,compact,4,6,600,400,1.5,easy,"{""COLOSSUS"": 1, ""ZEALOT"": 3}","{""MARAUDER"": 2, ""MARINE"": 4}",d74c76e555bf352b4dcffdd6925f814194ca788f690e13b1e5d7c0ce1be267fc
r2_train_0381,configs/train/r2_train_0381.json,train,zealot_colossus_vs_terran_03,zealot_colossus_vs_terran,False,5,medium,13.0064,SIMPLE,split,4,6,600,400,1.5,easy,"{""COLOSSUS"": 1, ""ZEALOT"": 3}","{""MARAUDER"": 2, ""MARINE"": 4}",85a12fecb8a8ed970116875a6cbcbd32eab0ed252299728423a37bbab5b252eb
r2_train_0382,configs/train/r2_train_0382.json,train,zealot_colossus_vs_terran_03,zealot_colossus_vs_terran,False,6,medium,12.5629,OCTAGON,staggered,4,6,600,400,1.5,easy,"{""COLOSSUS"": 1, ""ZEALOT"": 3}","{""MARAUDER"": 2, ""MARINE"": 4}",5c0b2e4d8fea8b0ceeef8d036200636904ef3f4420ea708c7c83688ce03906c0
r2_train_0383,configs/train/r2_train_0383.json,train,zealot_colossus_vs_terran_03,zealot_colossus_vs_terran,False,7,far,16.8496,SIMPLE,type_split,4,6,600,400,1.5,easy,"{""COLOSSUS"": 1, ""ZEALOT"": 3}","{""MARAUDER"": 2, ""MARINE"": 4}",4bd0c7f64db7bcaf7203c1475f1b1d914a499510fe41d0248a8e7b6ac87dbb23
r2_train_0384,configs/train/r2_train_0384.json,train,zealot_colossus_vs_terran_03,zealot_colossus_vs_terran,False,8,far,16.9419,SIMPLE,compact,4,6,600,400,1.5,easy,"{""COLOSSUS"": 1, ""ZEALOT"": 3}","{""MARAUDER"": 2, ""MARINE"": 4}",5364900fa59082ce4fd42a4208c7526c145cbff29a9cabf512b605334223d2fb
r2_train_0385,configs/train/r2_train_0385.json,train,zealot_colossus_vs_terran_04,zealot_colossus_vs_terran,False,1,immediate,5.4318,SIMPLE,split,5,8,900,550,1.6364,easy,"{""COLOSSUS"": 2, ""ZEALOT"": 3}","{""MARAUDER"": 3, ""MARINE"": 5}",8794aa0fa4467002693722fac548cbe17dd00dc64f60973b798bada9edaf3486
r2_train_0386,configs/train/r2_train_0386.json,train,zealot_colossus_vs_terran_04,zealot_colossus_vs_terran,False,2,near,8.7466,NARROW,compact,5,8,900,550,1.6364,easy,"{""COLOSSUS"": 2, ""ZEALOT"": 3}","{""MARAUDER"": 3, ""MARINE"": 5}",950f4293b09addb3a72d1a10e5f49c09c562e7b7aa9a8f54e628ee9f49e3f8e8
r2_train_0387,configs/train/r2_train_0387.json,train,zealot_colossus_vs_terran_04,zealot_colossus_vs_terran,False,3,near,8.959,SIMPLE,type_split,5,8,900,550,1.6364,easy,"{""COLOSSUS"": 2, ""ZEALOT"": 3}","{""MARAUDER"": 3, ""MARINE"": 5}",107705b78c6aebcb38231dda6ae63650f45c0e05a63e2a6621e3cb2a59e79474
r2_train_0388,configs/train/r2_train_0388.json,train,zealot_colossus_vs_terran_04,zealot_colossus_vs_terran,False,4,medium,12.7065,SIMPLE,compact,5,8,900,550,1.6364,easy,"{""COLOSSUS"": 2, ""ZEALOT"": 3}","{""MARAUDER"": 3, ""MARINE"": 5}",543592280af7db663c5648a91f3aa5d3b71b595dad5bdab074d3e10355609785
r2_train_0389,configs/train/r2_train_0389.json,train,zealot_colossus_vs_terran_04,zealot_colossus_vs_terran,False,5,medium,12.9624,SIMPLE,split,5,8,900,550,1.6364,easy,"{""COLOSSUS"": 2, ""ZEALOT"": 3}","{""MARAUDER"": 3, ""MARINE"": 5}",020288afb91aec39bf65800e70dd1f810274c0951b6f74830bf244c1e6cd9e4f
r2_train_0390,configs/train/r2_train_0390.json,train,zealot_colossus_vs_terran_04,zealot_colossus_vs_terran,False,6,medium,12.7993,SIMPLE,staggered,5,8,900,550,1.6364,easy,"{""COLOSSUS"": 2, ""ZEALOT"": 3}","{""MARAUDER"": 3, ""MARINE"": 5}",5cd52a6def1f113321715ca7147219c56288e2f80cfad18ab32fa59c378bfcd4
r2_train_0391,configs/train/r2_train_0391.json,train,zealot_colossus_vs_terran_04,zealot_colossus_vs_terran,False,7,far,17.1119,SIMPLE,type_split,5,8,900,550,1.6364,easy,"{""COLOSSUS"": 2, ""ZEALOT"": 3}","{""MARAUDER"": 3, ""MARINE"": 5}",dcbe8cd54b52238927acdf25043af4e5eb4c8df116bf0c4cb3b16f1105c87737
r2_train_0392,configs/train/r2_train_0392.json,train,zealot_colossus_vs_terran_04,zealot_colossus_vs_terran,False,8,far,17.2184,SIMPLE,compact,5,8,900,550,1.6364,easy,"{""COLOSSUS"": 2, ""ZEALOT"": 3}","{""MARAUDER"": 3, ""MARINE"": 5}",dd785aded3ac9a08a899c790ef458a65ce133cf21c77c0adad7fc44efd7d7067
r2_train_0393,configs/train/r2_train_0393.json,train,zealot_colossus_vs_terran_05,zealot_colossus_vs_terran,False,1,immediate,5.4287,SIMPLE,split,6,9,1000,650,1.5385,easy,"{""COLOSSUS"": 2, ""ZEALOT"": 4}","{""MARAUDER"": 4, ""MARINE"": 5}",c2c36041ee7c625313527bf62ba76d2aac6391f8cbd808d3b8789b08bbdad80a
r2_train_0394,configs/train/r2_train_0394.json,train,zealot_colossus_vs_terran_05,zealot_colossus_vs_terran,False,2,near,8.7417,SIMPLE,staggered,6,9,1000,650,1.5385,easy,"{""COLOSSUS"": 2, ""ZEALOT"": 4}","{""MARAUDER"": 4, ""MARINE"": 5}",550cc6142d7b696f19e849335edec03593530c332c1d32ddf56f70c22eec54c8
r2_train_0395,configs/train/r2_train_0395.json,train,zealot_colossus_vs_terran_05,zealot_colossus_vs_terran,False,3,near,8.8226,NARROW,compact,6,9,1000,650,1.5385,easy,"{""COLOSSUS"": 2, ""ZEALOT"": 4}","{""MARAUDER"": 4, ""MARINE"": 5}",a7e283e17c145664722fe72da110ad1408c75f6828d1932f8c4c5475432ac2c1
r2_train_0396,configs/train/r2_train_0396.json,train,zealot_colossus_vs_terran_05,zealot_colossus_vs_terran,False,4,medium,12.8791,SIMPLE,compact,6,9,1000,650,1.5385,easy,"{""COLOSSUS"": 2, ""ZEALOT"": 4}","{""MARAUDER"": 4, ""MARINE"": 5}",5263f7afa88bc8b63f35888a4fd5cae8102978882f07b1e3e9a432e2fec3d40f
r2_train_0397,configs/train/r2_train_0397.json,train,zealot_colossus_vs_terran_05,zealot_colossus_vs_terran,False,5,medium,12.9805,SIMPLE,split,6,9,1000,650,1.5385,easy,"{""COLOSSUS"": 2, ""ZEALOT"": 4}","{""MARAUDER"": 4, ""MARINE"": 5}",f1a0ca5fae6f74b518fddcd229b407f85b048f2eebe64d4ffb7b9dddd74a5d76
r2_train_0398,configs/train/r2_train_0398.json,train,zealot_colossus_vs_terran_05,zealot_colossus_vs_terran,False,6,medium,12.7013,SIMPLE,staggered,6,9,1000,650,1.5385,easy,"{""COLOSSUS"": 2, ""ZEALOT"": 4}","{""MARAUDER"": 4, ""MARINE"": 5}",a032d1d84e05ec6a293c8deecae7c9aadea142ab23c7eca2c114ab14b1305fb5
r2_train_0399,configs/train/r2_train_0399.json,train,zealot_colossus_vs_terran_05,zealot_colossus_vs_terran,False,7,far,16.9069,SIMPLE,type_split,6,9,1000,650,1.5385,easy,"{""COLOSSUS"": 2, ""ZEALOT"": 4}","{""MARAUDER"": 4, ""MARINE"": 5}",6fe08af63b96421d04b80eec9c4b5601715136a687e10d1a98ba7ef85285af37
r2_train_0400,configs/train/r2_train_0400.json,train,zealot_colossus_vs_terran_05,zealot_colossus_vs_terran,False,8,far,16.8517,SIMPLE,compact,6,9,1000,650,1.5385,easy,"{""COLOSSUS"": 2, ""ZEALOT"": 4}","{""MARAUDER"": 4, ""MARINE"": 5}",fa0926dca1522a5e9dedbf1aa3ce71d1b68828d973098ed470f7a485fcf4d61d
r2_validation_0401,configs/validation/r2_validation_0401.json,validation,marine_mirror_01,marine_mirror,False,9,medium,12.6547,SIMPLE,split,3,2,150,100,1.5,easy,"{""MARINE"": 3}","{""MARINE"": 2}",9cbbe85d28865d444c03244423ed0025985f79b4a888c355ccab2620114deb53
r2_validation_0402,configs/validation/r2_validation_0402.json,validation,marine_mirror_02,marine_mirror,False,9,near,9.0291,NARROW,compact,4,3,200,150,1.3333,moderate,"{""MARINE"": 4}","{""MARINE"": 3}",3722233f2352dba7bea4fc9428206ba2e23c3ef5b6c9e3e769f6d9826c46fdfe
r2_validation_0403,configs/validation/r2_validation_0403.json,validation,marine_mirror_03,marine_mirror,False,9,medium,12.8246,SIMPLE,type_split,5,4,250,200,1.25,moderate,"{""MARINE"": 5}","{""MARINE"": 4}",6dce46c21265e0f9dea88b73ad051a2903e4d5a4b1818298bee1111e4297b7df
r2_validation_0404,configs/validation/r2_validation_0404.json,validation,marine_mirror_04,marine_mirror,False,9,near,8.6579,OCTAGON,compact,7,6,350,300,1.1667,hard_winnable,"{""MARINE"": 7}","{""MARINE"": 6}",4bcff346550b2b7abe488798c82c3750eb32adff4a87758081e4fc46f131181e
r2_validation_0405,configs/validation/r2_validation_0405.json,validation,marine_mirror_05,marine_mirror,False,9,far,16.8231,SIMPLE,split,9,8,450,400,1.125,hard_winnable,"{""MARINE"": 9}","{""MARINE"": 8}",cad1e9c25d0e9c1ecdfaad86bbbc5175475fc38fcb08d86a1dcb95d8230d42f7
r2_validation_0406,configs/validation/r2_validation_0406.json,validation,stalker_mirror_01,stalker_mirror,False,9,medium,12.7994,OCTAGON,staggered,3,2,375,250,1.5,easy,"{""STALKER"": 3}","{""STALKER"": 2}",b81c741359b0ddc5d00541dd573c8619d6efcbdd865760008e4e7e10aae86bd3
r2_validation_0407,configs/validation/r2_validation_0407.json,validation,stalker_mirror_02,stalker_mirror,False,9,immediate,5.2819,SIMPLE,type_split,4,3,500,375,1.3333,moderate,"{""STALKER"": 4}","{""STALKER"": 3}",a23e77bd1db6e40fd7c75a8ecf42146482607bcfd985535186a7c4d82db7065b
r2_validation_0408,configs/validation/r2_validation_0408.json,validation,stalker_mirror_03,stalker_mirror,False,9,far,17.0553,SIMPLE,compact,5,4,625,500,1.25,moderate,"{""STALKER"": 5}","{""STALKER"": 4}",4be4b0a725eeb0efc190d3a831243f6e4710061b1711d6fff24f0bdeb2fbc8ae
r2_validation_0409,configs/validation/r2_validation_0409.json,validation,stalker_mirror_04,stalker_mirror,False,9,near,8.9146,NARROW,compact,7,6,875,750,1.1667,hard_winnable,"{""STALKER"": 7}","{""STALKER"": 6}",39b120d619f45f2779906ee534a3329c5be2356a66f9f76ee6398a819a0f5e07
r2_validation_0410,configs/validation/r2_validation_0410.json,validation,stalker_mirror_05,stalker_mirror,False,9,near,8.9248,SIMPLE,staggered,9,8,1125,1000,1.125,hard_winnable,"{""STALKER"": 9}","{""STALKER"": 8}",f45f175bdcfb95565b4ec33ab0a81d4ff0a4e736fd82fd783913b4ea09a092be
r2_validation_0411,configs/validation/r2_validation_0411.json,validation,zealot_vs_zergling_01,zealot_vs_zergling,False,9,immediate,5.609,SIMPLE,type_split,2,6,200,150,1.3333,moderate,"{""ZEALOT"": 2}","{""ZERGLING"": 6}",feb3edfc2ac14a600ce1af9c0c9ec50e07a1dda1dcf6f8dc7ceac0a1f1f75ca6
r2_validation_0412,configs/validation/r2_validation_0412.json,validation,zealot_vs_zergling_02,zealot_vs_zergling,False,9,immediate,5.2088,NARROW,compact,2,7,200,175,1.1429,hard_winnable,"{""ZEALOT"": 2}","{""ZERGLING"": 7}",5eb95429ac488d45d0b107ed21d395647cc9f47f88a768d1045f90a5907b9696
r2_validation_0413,configs/validation/r2_validation_0413.json,validation,zealot_vs_zergling_03,zealot_vs_zergling,False,9,medium,12.7241,SIMPLE,split,3,9,300,225,1.3333,moderate,"{""ZEALOT"": 3}","{""ZERGLING"": 9}",85269d8381135ec8dc40c55b27b970e27eb7b5ab3d438eb2403cd501c4479a7a
r2_validation_0414,configs/validation/r2_validation_0414.json,validation,zealot_vs_zergling_04,zealot_vs_zergling,False,9,near,8.9004,OCTAGON,staggered,3,10,300,250,1.2,moderate,"{""ZEALOT"": 3}","{""ZERGLING"": 10}",51a83fc51b56e2edc9d4bddae3a5e59db15cfc51b60c107fde41d51720347e27
r2_validation_0415,configs/validation/r2_validation_0415.json,validation,zealot_vs_zergling_05,zealot_vs_zergling,False,9,near,9.0315,SIMPLE,type_split,4,10,400,250,1.6,easy,"{""ZEALOT"": 4}","{""ZERGLING"": 10}",a7b7e6280edeb42d452bbf03711db0ee41c1f2ed0fcb3bf79853fd07a01c9813
r2_validation_0416,configs/validation/r2_validation_0416.json,validation,stalker_vs_zealot_01,stalker_vs_zealot,False,9,far,17.1416,SIMPLE,compact,2,2,250,200,1.25,moderate,"{""STALKER"": 2}","{""ZEALOT"": 2}",9f7fc4e3eaa27fb560c86eb579c75ae39992ada101104654a1155ae3636f3d64
r2_validation_0417,configs/validation/r2_validation_0417.json,validation,stalker_vs_zealot_02,stalker_vs_zealot,False,9,medium,12.7943,SIMPLE,split,3,3,375,300,1.25,moderate,"{""STALKER"": 3}","{""ZEALOT"": 3}",bafd32fe13e97b5fe44ca59f1bfda15ceeb81e325d99436aab7933fa84e6cfda
r2_validation_0418,configs/validation/r2_validation_0418.json,validation,stalker_vs_zealot_03,stalker_vs_zealot,False,9,far,17.1884,SIMPLE,staggered,4,4,500,400,1.25,moderate,"{""STALKER"": 4}","{""ZEALOT"": 4}",a94724fb16241eca7a66f38e567975c8b5fe30af2c2953ddc9a5c620e5855590
r2_validation_0419,configs/validation/r2_validation_0419.json,validation,stalker_vs_zealot_04,stalker_vs_zealot,False,9,immediate,5.2799,NARROW,compact,5,5,625,500,1.25,moderate,"{""STALKER"": 5}","{""ZEALOT"": 5}",890cd266e0f63f1c048bbd111f008a85ce67504dab2c904d59470b74322b23cb
r2_validation_0420,configs/validation/r2_validation_0420.json,validation,stalker_vs_zealot_05,stalker_vs_zealot,False,9,near,8.594,SIMPLE,compact,6,6,750,600,1.25,moderate,"{""STALKER"": 6}","{""ZEALOT"": 6}",2d0c07fcfeab0e35a12e728edbd1a4e43c6beea644eafcdf4e5dd4de6e08381d
r2_validation_0421,configs/validation/r2_validation_0421.json,validation,terran_vs_swarm_01,terran_vs_swarm,False,9,medium,12.675,SIMPLE,split,3,5,200,150,1.3333,moderate,"{""MARAUDER"": 1, ""MARINE"": 2}","{""BANELING"": 1, ""ZERGLING"": 4}",fb94e5294d66eea259f004d9d05d7d7a5a1683088768911c4fa124f108cef870
r2_validation_0422,configs/validation/r2_validation_0422.json,validation,terran_vs_swarm_02,terran_vs_swarm,False,9,immediate,5.1802,NARROW,staggered,4,7,300,200,1.5,easy,"{""MARAUDER"": 2, ""MARINE"": 2}","{""BANELING"": 1, ""ZERGLING"": 6}",f39691e239af2c6963664c03f8f922cd12291e87c0e8706f34f0c9bcc794d19c
r2_validation_0423,configs/validation/r2_validation_0423.json,validation,terran_vs_swarm_03,terran_vs_swarm,False,9,medium,12.6515,SIMPLE,type_split,5,8,350,250,1.4,moderate,"{""MARAUDER"": 2, ""MARINE"": 3}","{""BANELING"": 2, ""ZERGLING"": 6}",944c5f3956d8df0320a515ceeb798a85ebcd1af98ff0111cfe0f860a806d0a06
r2_validation_0424,configs/validation/r2_validation_0424.json,validation,terran_vs_swarm_04,terran_vs_swarm,False,9,medium,12.9927,OCTAGON,compact,6,10,400,300,1.3333,moderate,"{""MARAUDER"": 2, ""MARINE"": 4}","{""BANELING"": 2, ""ZERGLING"": 8}",302098cd3ebe5dd479823f29294063fda6884fac67e37f1be8aa567a01248f74
r2_validation_0425,configs/validation/r2_validation_0425.json,validation,terran_vs_swarm_05,terran_vs_swarm,False,9,near,8.9567,SIMPLE,split,8,10,550,325,1.6923,easy,"{""MARAUDER"": 3, ""MARINE"": 5}","{""BANELING"": 3, ""ZERGLING"": 7}",d78c16b2f13eb1038f20bbd51cecb7aa59d5665daa15186052e2dee3dbdbfcae
r2_validation_0426,configs/validation/r2_validation_0426.json,validation,mmm_mirror_01,mmm_mirror,False,9,far,17.0392,SIMPLE,staggered,5,4,375,325,1.1538,hard_winnable,"{""MARAUDER"": 1, ""MARINE"": 3, ""MEDIVAC"": 1}","{""MARAUDER"": 1, ""MARINE"": 2, ""MEDIVAC"": 1}",890c1e1e3406d3b11d5a8df85f0735b068c98265557b26563688094a7a74cde0
r2_validation_0427,configs/validation/r2_validation_0427.json,validation,mmm_mirror_02,mmm_mirror,False,9,medium,12.7699,SIMPLE,type_split,6,5,475,375,1.2667,moderate,"{""MARAUDER"": 2, ""MARINE"": 3, ""MEDIVAC"": 1}","{""MARAUDER"": 1, ""MARINE"": 3, ""MEDIVAC"": 1}",e99ddf1a7f05f17ff3bc1661cd1964aee3b1c0b19a856771d20a342252729a4b
r2_validation_0428,configs/validation/r2_validation_0428.json,validation,mmm_mirror_03,mmm_mirror,False,9,medium,12.9777,OCTAGON,compact,7,6,525,475,1.1053,hard_winnable,"{""MARAUDER"": 2, ""MARINE"": 4, ""MEDIVAC"": 1}","{""MARAUDER"": 2, ""MARINE"": 3, ""MEDIVAC"": 1}",a72a5d4044089418a0395e85672b684b9f1de39dad177b25266c51af6b1b8d93
r2_validation_0429,configs/validation/r2_validation_0429.json,validation,mmm_mirror_04,mmm_mirror,False,9,immediate,5.2551,NARROW,compact,8,7,625,525,1.1905,hard_winnable,"{""MARAUDER"": 3, ""MARINE"": 4, ""MEDIVAC"": 1}","{""MARAUDER"": 2, ""MARINE"": 4, ""MEDIVAC"": 1}",e1b2b1e86260763d1825d8ffca1159b1aefd8dcbe04a7c0cade4c29e6142fffc
r2_validation_0430,configs/validation/r2_validation_0430.json,validation,mmm_mirror_05,mmm_mirror,False,9,immediate,5.1996,SIMPLE,staggered,9,8,675,625,1.08,hard_winnable,"{""MARAUDER"": 3, ""MARINE"": 5, ""MEDIVAC"": 1}","{""MARAUDER"": 3, ""MARINE"": 4, ""MEDIVAC"": 1}",1fc4837cd54afa0cf3aeb07277f48621edc034c39c872b488a5bd000c3194cea
