name,family_id,archetype,static_difficulty_score,episodes,wins,timeouts,ema_difficulty
r2g_train_0587,zealot_colossus_vs_terran_04,zealot_colossus_vs_terran,0.0,0,0,0,0.0
r2g_train_0588,zealot_colossus_vs_terran_04,zealot_colossus_vs_terran,0.0,0,0,0,0.0
r2g_train_0589,zealot_colossus_vs_terran_05,zealot_colossus_vs_terran,0.0,0,0,0,0.0
r2g_train_0590,zealot_colossus_vs_terran_05,zealot_colossus_vs_terran,0.0,0,0,0,0.0
r2g_train_0591,zealot_colossus_vs_terran_05,zealot_colossus_vs_terran,0.0,0,0,0,0.0
r2g_train_0592,zealot_colossus_vs_terran_05,zealot_colossus_vs_terran,0.0,0,0,0,0.0
r2g_train_0593,zealot_colossus_vs_terran_05,zealot_colossus_vs_terran,0.0,0,0,0,0.0
r2g_train_0594,zealot_colossus_vs_terran_05,zealot_colossus_vs_terran,0.0,0,0,0,0.0
r2g_train_0595,zealot_colossus_vs_terran_05,zealot_colossus_vs_terran,0.0,0,0,0,0.0
r2g_train_0596,zealot_colossus_vs_terran_05,zealot_colossus_vs_terran,0.0,0,0,0,0.0
r2g_train_0597,zealot_colossus_vs_terran_05,zealot_colossus_vs_terran,0.0,0,0,0,0.0
r2g_train_0598,zealot_colossus_vs_terran_05,zealot_colossus_vs_terran,0.0,0,0,0,0.0
r2g_train_0599,zealot_colossus_vs_terran_05,zealot_colossus_vs_terran,0.0,0,0,0,0.0
r2g_train_0600,zealot_colossus_vs_terran_05,zealot_colossus_vs_terran,0.0,0,0,0,0.0
r2g_train_0601,gen_marauder_mirror_01,marauder_mirror,0.681818,0,0,0,0.681818
r2g_train_0602,gen_marauder_mirror_01,marauder_mirror,0.681818,0,0,0,0.681818
r2g_train_0603,gen_marauder_mirror_01,marauder_mirror,0.681818,0,0,0,0.681818
r2g_train_0604,gen_marauder_mirror_01,marauder_mirror,0.681818,0,0,0,0.681818
r2g_train_0605,gen_marauder_mirror_01,marauder_mirror,0.681818,0,0,0,0.681818
r2g_train_0606,gen_marauder_mirror_01,marauder_mirror,0.681818,0,0,0,0.681818
r2g_train_0607,gen_marauder_mirror_01,marauder_mirror,0.681818,0,0,0,0.681818
r2g_train_0608,gen_marauder_mirror_01,marauder_mirror,0.681818,0,0,0,0.681818
r2g_train_0609,gen_marauder_mirror_01,marauder_mirror,0.681818,0,0,0,0.681818
r2g_train_0610,gen_marauder_mirror_01,marauder_mirror,0.681818,0,0,0,0.681818
r2g_train_0611,gen_marauder_mirror_01,marauder_mirror,0.681818,0,0,0,0.681818
r2g_train_0612,gen_marauder_mirror_01,marauder_mirror,0.681818,0,0,0,0.681818
r2g_train_0613,gen_marauder_mirror_02,marauder_mirror,0.681818,0,0,0,0.681818
r2g_train_0614,gen_marauder_mirror_02,marauder_mirror,0.681818,0,0,0,0.681818
r2g_train_0615,gen_marauder_mirror_02,marauder_mirror,0.681818,0,0,0,0.681818
r2g_train_0616,gen_marauder_mirror_02,marauder_mirror,0.681818,0,0,0,0.681818
r2g_train_0617,gen_marauder_mirror_02,marauder_mirror,0.681818,0,0,0,0.681818
r2g_train_0618,gen_marauder_mirror_02,marauder_mirror,0.681818,0,0,0,0.681818
r2g_train_0619,gen_marauder_mirror_02,marauder_mirror,0.681818,0,0,0,0.681818
r2g_train_0620,gen_marauder_mirror_02,marauder_mirror,0.681818,0,0,0,0.681818
r2g_train_0621,gen_marauder_mirror_02,marauder_mirror,0.681818,0,0,0,0.681818
r2g_train_0622,gen_marauder_mirror_02,marauder_mirror,0.681818,0,0,0,0.681818
r2g_train_0623,gen_marauder_mirror_02,marauder_mirror,0.681818,0,0,0,0.681818
r2g_train_0624,gen_marauder_mirror_02,marauder_mirror,0.681818,0,0,0,0.681818
r2g_train_0625,gen_marauder_mirror_03,marauder_mirror,0.378788,0,0,0,0.378788
r2g_train_0626,gen_marauder_mirror_03,marauder_mirror,0.378788,0,0,0,0.378788
r2g_train_0627,gen_marauder_mirror_03,marauder_mirror,0.378788,0,0,0,0.378788
r2g_train_0628,gen_marauder_mirror_03,marauder_mirror,0.378788,0,0,0,0.378788
r2g_train_0629,gen_marauder_mirror_03,marauder_mirror,0.378788,0,0,0,0.378788
r2g_train_0630,gen_marauder_mirror_03,marauder_mirror,0.378788,0,0,0,0.378788
r2g_train_0631,gen_marauder_mirror_03,marauder_mirror,0.378788,0,0,0,0.378788
r2g_train_0632,gen_marauder_mirror_03,marauder_mirror,0.378788,0,0,0,0.378788
r2g_train_0633,gen_marauder_mirror_03,marauder_mirror,0.378788,0,0,0,0.378788
r2g_train_0634,gen_marauder_mirror_03,marauder_mirror,0.378788,0,0,0,0.378788
r2g_train_0635,gen_marauder_mirror_03,marauder_mirror,0.378788,0,0,0,0.378788
r2g_train_0636,gen_marauder_mirror_03,marauder_mirror,0.378788,0,0,0,0.378788
r2g_train_0637,gen_marauder_mirror_04,marauder_mirror,0.162338,0,0,0,0.162338
r2g_train_0638,gen_marauder_mirror_04,marauder_mirror,0.162338,0,0,0,0.162338
r2g_train_0639,gen_marauder_mirror_04,marauder_mirror,0.162338,0,0,0,0.162338
r2g_train_0640,gen_marauder_mirror_04,marauder_mirror,0.162338,0,0,0,0.162338
r2g_train_0641,gen_marauder_mirror_04,marauder_mirror,0.162338,0,0,0,0.162338
r2g_train_0642,gen_marauder_mirror_04,marauder_mirror,0.162338,0,0,0,0.162338
r2g_train_0643,gen_marauder_mirror_04,marauder_mirror,0.162338,0,0,0,0.162338
r2g_train_0644,gen_marauder_mirror_04,marauder_mirror,0.162338,0,0,0,0.162338
r2g_train_0645,gen_marauder_mirror_04,marauder_mirror,0.162338,0,0,0,0.162338
r2g_train_0646,gen_marauder_mirror_04,marauder_mirror,0.162338,0,0,0,0.162338
r2g_train_0647,gen_marauder_mirror_04,marauder_mirror,0.162338,0,0,0,0.162338
r2g_train_0648,gen_marauder_mirror_04,marauder_mirror,0.162338,0,0,0,0.162338
r2g_train_0649,gen_marauder_mirror_05,marauder_mirror,0.0,0,0,0,0.0
r2g_train_0650,gen_marauder_mirror_05,marauder_mirror,0.0,0,0,0,0.0
r2g_train_0651,gen_marauder_mirror_05,marauder_mirror,0.0,0,0,0,0.0
r2g_train_0652,gen_marauder_mirror_05,marauder_mirror,0.0,0,0,0,0.0
r2g_train_0653,gen_marauder_mirror_05,marauder_mirror,0.0,0,0,0,0.0
r2g_train_0654,gen_marauder_mirror_05,marauder_mirror,0.0,0,0,0,0.0
r2g_train_0655,gen_marauder_mirror_05,marauder_mirror,0.0,0,0,0,0.0
r2g_train_0656,gen_marauder_mirror_05,marauder_mirror,0.0,0,0,0,0.0
r2g_train_0657,gen_marauder_mirror_05,marauder_mirror,0.0,0,0,0,0.0
r2g_train_0658,gen_marauder_mirror_05,marauder_mirror,0.0,0,0,0,0.0
r2g_train_0659,gen_marauder_mirror_05,marauder_mirror,0.0,0,0,0,0.0
r2g_train_0660,gen_marauder_mirror_05,marauder_mirror,0.0,0,0,0,0.0
r2g_train_0661,gen_zealot_mirror_01,zealot_mirror,0.681818,0,0,0,0.681818
r2g_train_0662,gen_zealot_mirror_01,zealot_mirror,0.681818,0,0,0,0.681818
r2g_train_0663,gen_zealot_mirror_01,zealot_mirror,0.681818,0,0,0,0.681818
r2g_train_0664,gen_zealot_mirror_01,zealot_mirror,0.681818,0,0,0,0.681818
r2g_train_0665,gen_zealot_mirror_01,zealot_mirror,0.681818,0,0,0,0.681818
r2g_train_0666,gen_zealot_mirror_01,zealot_mirror,0.681818,0,0,0,0.681818
r2g_train_0667,gen_zealot_mirror_01,zealot_mirror,0.681818,0,0,0,0.681818
r2g_train_0668,gen_zealot_mirror_01,zealot_mirror,0.681818,0,0,0,0.681818
r2g_train_0669,gen_zealot_mirror_01,zealot_mirror,0.681818,0,0,0,0.681818
r2g_train_0670,gen_zealot_mirror_01,zealot_mirror,0.681818,0,0,0,0.681818
r2g_train_0671,gen_zealot_mirror_01,zealot_mirror,0.681818,0,0,0,0.681818
r2g_train_0672,gen_zealot_mirror_01,zealot_mirror,0.681818,0,0,0,0.681818
r2g_train_0673,gen_zealot_mirror_02,zealot_mirror,0.681818,0,0,0,0.681818
r2g_train_0674,gen_zealot_mirror_02,zealot_mirror,0.681818,0,0,0,0.681818
r2g_train_0675,gen_zealot_mirror_02,zealot_mirror,0.681818,0,0,0,0.681818
r2g_train_0676,gen_zealot_mirror_02,zealot_mirror,0.681818,0,0,0,0.681818
r2g_train_0677,gen_zealot_mirror_02,zealot_mirror,0.681818,0,0,0,0.681818
r2g_train_0678,gen_zealot_mirror_02,zealot_mirror,0.681818,0,0,0,0.681818
r2g_train_0679,gen_zealot_mirror_02,zealot_mirror,0.681818,0,0,0,0.681818
r2g_train_0680,gen_zealot_mirror_02,zealot_mirror,0.681818,0,0,0,0.681818
r2g_train_0681,gen_zealot_mirror_02,zealot_mirror,0.681818,0,0,0,0.681818
r2g_train_0682,gen_zealot_mirror_02,zealot_mirror,0.681818,0,0,0,0.681818
r2g_train_0683,gen_zealot_mirror_02,zealot_mirror,0.681818,0,0,0,0.681818
r2g_train_0684,gen_zealot_mirror_02,zealot_mirror,0.681818,0,0,0,0.681818
r2g_train_0685,gen_zealot_mirror_03,zealot_mirror,0.378788,0,0,0,0.378788
r2g_train_0686,gen_zealot_mirror_03,zealot_mirror,0.378788,0,0,0,0.378788
r2g_train_0687,gen_zealot_mirror_03,zealot_mirror,0.378788,0,0,0,0.378788
r2g_train_0688,gen_zealot_mirror_03,zealot_mirror,0.378788,0,0,0,0.378788
r2g_train_0689,gen_zealot_mirror_03,zealot_mirror,0.378788,0,0,0,0.378788
r2g_train_0690,gen_zealot_mirror_03,zealot_mirror,0.378788,0,0,0,0.378788
r2g_train_0691,gen_zealot_mirror_03,zealot_mirror,0.378788,0,0,0,0.378788
r2g_train_0692,gen_zealot_mirror_03,zealot_mirror,0.378788,0,0,0,0.378788
r2g_train_0693,gen_zealot_mirror_03,zealot_mirror,0.378788,0,0,0,0.378788
r2g_train_0694,gen_zealot_mirror_03,zealot_mirror,0.378788,0,0,0,0.378788
r2g_train_0695,gen_zealot_mirror_03,zealot_mirror,0.378788,0,0,0,0.378788
r2g_train_0696,gen_zealot_mirror_03,zealot_mirror,0.378788,0,0,0,0.378788
r2g_train_0697,gen_zealot_mirror_04,zealot_mirror,0.162338,0,0,0,0.162338
r2g_train_0698,gen_zealot_mirror_04,zealot_mirror,0.162338,0,0,0,0.162338
r2g_train_0699,gen_zealot_mirror_04,zealot_mirror,0.162338,0,0,0,0.162338
r2g_train_0700,gen_zealot_mirror_04,zealot_mirror,0.162338,0,0,0,0.162338
r2g_train_0701,gen_zealot_mirror_04,zealot_mirror,0.162338,0,0,0,0.162338
r2g_train_0702,gen_zealot_mirror_04,zealot_mirror,0.162338,0,0,0,0.162338
r2g_train_0703,gen_zealot_mirror_04,zealot_mirror,0.162338,0,0,0,0.162338
r2g_train_0704,gen_zealot_mirror_04,zealot_mirror,0.162338,0,0,0,0.162338
r2g_train_0705,gen_zealot_mirror_04,zealot_mirror,0.162338,0,0,0,0.162338
r2g_train_0706,gen_zealot_mirror_04,zealot_mirror,0.162338,0,0,0,0.162338
r2g_train_0707,gen_zealot_mirror_04,zealot_mirror,0.162338,0,0,0,0.162338
r2g_train_0708,gen_zealot_mirror_04,zealot_mirror,0.162338,0,0,0,0.162338
r2g_train_0709,gen_zealot_mirror_05,zealot_mirror,0.0,0,0,0,0.0
r2g_train_0710,gen_zealot_mirror_05,zealot_mirror,0.0,0,0,0,0.0
r2g_train_0711,gen_zealot_mirror_05,zealot_mirror,0.0,0,0,0,0.0
r2g_train_0712,gen_zealot_mirror_05,zealot_mirror,0.0,0,0,0,0.0
r2g_train_0713,gen_zealot_mirror_05,zealot_mirror,0.0,0,0,0,0.0
r2g_train_0714,gen_zealot_mirror_05,zealot_mirror,0.0,0,0,0,0.0
r2g_train_0715,gen_zealot_mirror_05,zealot_mirror,0.0,0,0,0,0.0
r2g_train_0716,gen_zealot_mirror_05,zealot_mirror,0.0,0,0,0,0.0
r2g_train_0717,gen_zealot_mirror_05,zealot_mirror,0.0,0,0,0,0.0
r2g_train_0718,gen_zealot_mirror_05,zealot_mirror,0.0,0,0,0,0.0
r2g_train_0719,gen_zealot_mirror_05,zealot_mirror,0.0,0,0,0,0.0
r2g_train_0720,gen_zealot_mirror_05,zealot_mirror,0.0,0,0,0,0.0
r2g_train_0721,gen_zergling_mirror_01,zergling_mirror,0.681818,0,0,0,0.681818
r2g_train_0722,gen_zergling_mirror_01,zergling_mirror,0.681818,0,0,0,0.681818
r2g_train_0723,gen_zergling_mirror_01,zergling_mirror,0.681818,0,0,0,0.681818
r2g_train_0724,gen_zergling_mirror_01,zergling_mirror,0.681818,0,0,0,0.681818
r2g_train_0725,gen_zergling_mirror_01,zergling_mirror,0.681818,0,0,0,0.681818
r2g_train_0726,gen_zergling_mirror_01,zergling_mirror,0.681818,0,0,0,0.681818
r2g_train_0727,gen_zergling_mirror_01,zergling_mirror,0.681818,0,0,0,0.681818
r2g_train_0728,gen_zergling_mirror_01,zergling_mirror,0.681818,0,0,0,0.681818
r2g_train_0729,gen_zergling_mirror_01,zergling_mirror,0.681818,0,0,0,0.681818
r2g_train_0730,gen_zergling_mirror_01,zergling_mirror,0.681818,0,0,0,0.681818
r2g_train_0731,gen_zergling_mirror_01,zergling_mirror,0.681818,0,0,0,0.681818
r2g_train_0732,gen_zergling_mirror_01,zergling_mirror,0.681818,0,0,0,0.681818
r2g_train_0733,gen_zergling_mirror_02,zergling_mirror,0.681818,0,0,0,0.681818
r2g_train_0734,gen_zergling_mirror_02,zergling_mirror,0.681818,0,0,0,0.681818
r2g_train_0735,gen_zergling_mirror_02,zergling_mirror,0.681818,0,0,0,0.681818
r2g_train_0736,gen_zergling_mirror_02,zergling_mirror,0.681818,0,0,0,0.681818
r2g_train_0737,gen_zergling_mirror_02,zergling_mirror,0.681818,0,0,0,0.681818
r2g_train_0738,gen_zergling_mirror_02,zergling_mirror,0.681818,0,0,0,0.681818
r2g_train_0739,gen_zergling_mirror_02,zergling_mirror,0.681818,0,0,0,0.681818
r2g_train_0740,gen_zergling_mirror_02,zergling_mirror,0.681818,0,0,0,0.681818
r2g_train_0741,gen_zergling_mirror_02,zergling_mirror,0.681818,0,0,0,0.681818
r2g_train_0742,gen_zergling_mirror_02,zergling_mirror,0.681818,0,0,0,0.681818
r2g_train_0743,gen_zergling_mirror_02,zergling_mirror,0.681818,0,0,0,0.681818
r2g_train_0744,gen_zergling_mirror_02,zergling_mirror,0.681818,0,0,0,0.681818
r2g_train_0745,gen_zergling_mirror_03,zergling_mirror,0.378788,0,0,0,0.378788
r2g_train_0746,gen_zergling_mirror_03,zergling_mirror,0.378788,0,0,0,0.378788
r2g_train_0747,gen_zergling_mirror_03,zergling_mirror,0.378788,0,0,0,0.378788
r2g_train_0748,gen_zergling_mirror_03,zergling_mirror,0.378788,0,0,0,0.378788
r2g_train_0749,gen_zergling_mirror_03,zergling_mirror,0.378788,0,0,0,0.378788
r2g_train_0750,gen_zergling_mirror_03,zergling_mirror,0.378788,0,0,0,0.378788
r2g_train_0751,gen_zergling_mirror_03,zergling_mirror,0.378788,0,0,0,0.378788
r2g_train_0752,gen_zergling_mirror_03,zergling_mirror,0.378788,0,0,0,0.378788
r2g_train_0753,gen_zergling_mirror_03,zergling_mirror,0.378788,0,0,0,0.378788
r2g_train_0754,gen_zergling_mirror_03,zergling_mirror,0.378788,0,0,0,0.378788
r2g_train_0755,gen_zergling_mirror_03,zergling_mirror,0.378788,0,0,0,0.378788
r2g_train_0756,gen_zergling_mirror_03,zergling_mirror,0.378788,0,0,0,0.378788
r2g_train_0757,gen_zergling_mirror_04,zergling_mirror,0.162338,0,0,0,0.162338
r2g_train_0758,gen_zergling_mirror_04,zergling_mirror,0.162338,0,0,0,0.162338
r2g_train_0759,gen_zergling_mirror_04,zergling_mirror,0.162338,0,0,0,0.162338
r2g_train_0760,gen_zergling_mirror_04,zergling_mirror,0.162338,0,0,0,0.162338
r2g_train_0761,gen_zergling_mirror_04,zergling_mirror,0.162338,0,0,0,0.162338
r2g_train_0762,gen_zergling_mirror_04,zergling_mirror,0.162338,0,0,0,0.162338
r2g_train_0763,gen_zergling_mirror_04,zergling_mirror,0.162338,0,0,0,0.162338
r2g_train_0764,gen_zergling_mirror_04,zergling_mirror,0.162338,0,0,0,0.162338
r2g_train_0765,gen_zergling_mirror_04,zergling_mirror,0.162338,0,0,0,0.162338
r2g_train_0766,gen_zergling_mirror_04,zergling_mirror,0.162338,0,0,0,0.162338
r2g_train_0767,gen_zergling_mirror_04,zergling_mirror,0.162338,0,0,0,0.162338
r2g_train_0768,gen_zergling_mirror_04,zergling_mirror,0.162338,0,0,0,0.162338
r2g_train_0769,gen_zergling_mirror_05,zergling_mirror,0.0,0,0,0,0.0
r2g_train_0770,gen_zergling_mirror_05,zergling_mirror,0.0,0,0,0,0.0
r2g_train_0771,gen_zergling_mirror_05,zergling_mirror,0.0,0,0,0,0.0
r2g_train_0772,gen_zergling_mirror_05,zergling_mirror,0.0,0,0,0,0.0
r2g_train_0773,gen_zergling_mirror_05,zergling_mirror,0.0,0,0,0,0.0
r2g_train_0774,gen_zergling_mirror_05,zergling_mirror,0.0,0,0,0,0.0
r2g_train_0775,gen_zergling_mirror_05,zergling_mirror,0.0,0,0,0,0.0
r2g_train_0776,gen_zergling_mirror_05,zergling_mirror,0.0,0,0,0,0.0
r2g_train_0777,gen_zergling_mirror_05,zergling_mirror,0.0,0,0,0,0.0
r2g_train_0778,gen_zergling_mirror_05,zergling_mirror,0.0,0,0,0,0.0
r2g_train_0779,gen_zergling_mirror_05,zergling_mirror,0.0,0,0,0,0.0
r2g_train_0780,gen_zergling_mirror_05,zergling_mirror,0.0,0,0,0,0.0
r2g_train_0781,gen_marine_vs_zergling_01,marine_vs_zergling,0.681818,0,0,0,0.681818
r2g_train_0782,gen_marine_vs_zergling_01,marine_vs_zergling,0.681818,0,0,0,0.681818
r2g_train_0783,gen_marine_vs_zergling_01,marine_vs_zergling,0.681818,0,0,0,0.681818
r2g_train_0784,gen_marine_vs_zergling_01,marine_vs_zergling,0.681818,0,0,0,0.681818
r2g_train_0785,gen_marine_vs_zergling_01,marine_vs_zergling,0.681818,0,0,0,0.681818
r2g_train_0786,gen_marine_vs_zergling_01,marine_vs_zergling,0.681818,0,0,0,0.681818
r2g_train_0787,gen_marine_vs_zergling_01,marine_vs_zergling,0.681818,0,0,0,0.681818
r2g_train_0788,gen_marine_vs_zergling_01,marine_vs_zergling,0.681818,0,0,0,0.681818
r2g_train_0789,gen_marine_vs_zergling_01,marine_vs_zergling,0.681818,0,0,0,0.681818
r2g_train_0790,gen_marine_vs_zergling_01,marine_vs_zergling,0.681818,0,0,0,0.681818
r2g_train_0791,gen_marine_vs_zergling_01,marine_vs_zergling,0.681818,0,0,0,0.681818
r2g_train_0792,gen_marine_vs_zergling_01,marine_vs_zergling,0.681818,0,0,0,0.681818
r2g_train_0793,gen_marine_vs_zergling_02,marine_vs_zergling,0.681818,0,0,0,0.681818
r2g_train_0794,gen_marine_vs_zergling_02,marine_vs_zergling,0.681818,0,0,0,0.681818
r2g_train_0795,gen_marine_vs_zergling_02,marine_vs_zergling,0.681818,0,0,0,0.681818
r2g_train_0796,gen_marine_vs_zergling_02,marine_vs_zergling,0.681818,0,0,0,0.681818
r2g_train_0797,gen_marine_vs_zergling_02,marine_vs_zergling,0.681818,0,0,0,0.681818
r2g_train_0798,gen_marine_vs_zergling_02,marine_vs_zergling,0.681818,0,0,0,0.681818
r2g_train_0799,gen_marine_vs_zergling_02,marine_vs_zergling,0.681818,0,0,0,0.681818
r2g_train_0800,gen_marine_vs_zergling_02,marine_vs_zergling,0.681818,0,0,0,0.681818
r2g_train_0801,gen_marine_vs_zergling_02,marine_vs_zergling,0.681818,0,0,0,0.681818
r2g_train_0802,gen_marine_vs_zergling_02,marine_vs_zergling,0.681818,0,0,0,0.681818
r2g_train_0803,gen_marine_vs_zergling_02,marine_vs_zergling,0.681818,0,0,0,0.681818
r2g_train_0804,gen_marine_vs_zergling_02,marine_vs_zergling,0.681818,0,0,0,0.681818
r2g_train_0805,gen_marine_vs_zergling_03,marine_vs_zergling,0.422078,0,0,0,0.422078
r2g_train_0806,gen_marine_vs_zergling_03,marine_vs_zergling,0.422078,0,0,0,0.422078
r2g_train_0807,gen_marine_vs_zergling_03,marine_vs_zergling,0.422078,0,0,0,0.422078
r2g_train_0808,gen_marine_vs_zergling_03,marine_vs_zergling,0.422078,0,0,0,0.422078
r2g_train_0809,gen_marine_vs_zergling_03,marine_vs_zergling,0.422078,0,0,0,0.422078
r2g_train_0810,gen_marine_vs_zergling_03,marine_vs_zergling,0.422078,0,0,0,0.422078
r2g_train_0811,gen_marine_vs_zergling_03,marine_vs_zergling,0.422078,0,0,0,0.422078
r2g_train_0812,gen_marine_vs_zergling_03,marine_vs_zergling,0.422078,0,0,0,0.422078
r2g_train_0813,gen_marine_vs_zergling_03,marine_vs_zergling,0.422078,0,0,0,0.422078
r2g_train_0814,gen_marine_vs_zergling_03,marine_vs_zergling,0.422078,0,0,0,0.422078
r2g_train_0815,gen_marine_vs_zergling_03,marine_vs_zergling,0.422078,0,0,0,0.422078
r2g_train_0816,gen_marine_vs_zergling_03,marine_vs_zergling,0.422078,0,0,0,0.422078
r2g_train_0817,gen_marine_vs_zergling_04,marine_vs_zergling,0.075758,0,0,0,0.075758
r2g_train_0818,gen_marine_vs_zergling_04,marine_vs_zergling,0.075758,0,0,0,0.075758
r2g_train_0819,gen_marine_vs_zergling_04,marine_vs_zergling,0.075758,0,0,0,0.075758
r2g_train_0820,gen_marine_vs_zergling_04,marine_vs_zergling,0.075758,0,0,0,0.075758
r2g_train_0821,gen_marine_vs_zergling_04,marine_vs_zergling,0.075758,0,0,0,0.075758
r2g_train_0822,gen_marine_vs_zergling_04,marine_vs_zergling,0.075758,0,0,0,0.075758
r2g_train_0823,gen_marine_vs_zergling_04,marine_vs_zergling,0.075758,0,0,0,0.075758
r2g_train_0824,gen_marine_vs_zergling_04,marine_vs_zergling,0.075758,0,0,0,0.075758
r2g_train_0825,gen_marine_vs_zergling_04,marine_vs_zergling,0.075758,0,0,0,0.075758
r2g_train_0826,gen_marine_vs_zergling_04,marine_vs_zergling,0.075758,0,0,0,0.075758
r2g_train_0827,gen_marine_vs_zergling_04,marine_vs_zergling,0.075758,0,0,0,0.075758
r2g_train_0828,gen_marine_vs_zergling_04,marine_vs_zergling,0.075758,0,0,0,0.075758
r2g_train_0829,gen_marine_vs_zergling_05,marine_vs_zergling,0.0,0,0,0,0.0
r2g_train_0830,gen_marine_vs_zergling_05,marine_vs_zergling,0.0,0,0,0,0.0
r2g_train_0831,gen_marine_vs_zergling_05,marine_vs_zergling,0.0,0,0,0,0.0
r2g_train_0832,gen_marine_vs_zergling_05,marine_vs_zergling,0.0,0,0,0,0.0
r2g_train_0833,gen_marine_vs_zergling_05,marine_vs_zergling,0.0,0,0,0,0.0
r2g_train_0834,gen_marine_vs_zergling_05,marine_vs_zergling,0.0,0,0,0,0.0
r2g_train_0835,gen_marine_vs_zergling_05,marine_vs_zergling,0.0,0,0,0,0.0
r2g_train_0836,gen_marine_vs_zergling_05,marine_vs_zergling,0.0,0,0,0,0.0
r2g_train_0837,gen_marine_vs_zergling_05,marine_vs_zergling,0.0,0,0,0,0.0
r2g_train_0838,gen_marine_vs_zergling_05,marine_vs_zergling,0.0,0,0,0,0.0
r2g_train_0839,gen_marine_vs_zergling_05,marine_vs_zergling,0.0,0,0,0,0.0
r2g_train_0840,gen_marine_vs_zergling_05,marine_vs_zergling,0.0,0,0,0,0.0
r2g_train_0841,gen_stalker_vs_marine_01,stalker_vs_marine,0.681818,0,0,0,0.681818
r2g_train_0842,gen_stalker_vs_marine_01,stalker_vs_marine,0.681818,0,0,0,0.681818
r2g_train_0843,gen_stalker_vs_marine_01,stalker_vs_marine,0.681818,0,0,0,0.681818
r2g_train_0844,gen_stalker_vs_marine_01,stalker_vs_marine,0.681818,0,0,0,0.681818
r2g_train_0845,gen_stalker_vs_marine_01,stalker_vs_marine,0.681818,0,0,0,0.681818
r2g_train_0846,gen_stalker_vs_marine_01,stalker_vs_marine,0.681818,0,0,0,0.681818
r2g_train_0847,gen_stalker_vs_marine_01,stalker_vs_marine,0.681818,0,0,0,0.681818
r2g_train_0848,gen_stalker_vs_marine_01,stalker_vs_marine,0.681818,0,0,0,0.681818
r2g_train_0849,gen_stalker_vs_marine_01,stalker_vs_marine,0.681818,0,0,0,0.681818
r2g_train_0850,gen_stalker_vs_marine_01,stalker_vs_marine,0.681818,0,0,0,0.681818
r2g_train_0851,gen_stalker_vs_marine_01,stalker_vs_marine,0.681818,0,0,0,0.681818
r2g_train_0852,gen_stalker_vs_marine_01,stalker_vs_marine,0.681818,0,0,0,0.681818
r2g_train_0853,gen_stalker_vs_marine_02,stalker_vs_marine,0.551948,0,0,0,0.551948
r2g_train_0854,gen_stalker_vs_marine_02,stalker_vs_marine,0.551948,0,0,0,0.551948
r2g_train_0855,gen_stalker_vs_marine_02,stalker_vs_marine,0.551948,0,0,0,0.551948
r2g_train_0856,gen_stalker_vs_marine_02,stalker_vs_marine,0.551948,0,0,0,0.551948
r2g_train_0857,gen_stalker_vs_marine_02,stalker_vs_marine,0.551948,0,0,0,0.551948
r2g_train_0858,gen_stalker_vs_marine_02,stalker_vs_marine,0.551948,0,0,0,0.551948
r2g_train_0859,gen_stalker_vs_marine_02,stalker_vs_marine,0.551948,0,0,0,0.551948
r2g_train_0860,gen_stalker_vs_marine_02,stalker_vs_marine,0.551948,0,0,0,0.551948
r2g_train_0861,gen_stalker_vs_marine_02,stalker_vs_marine,0.551948,0,0,0,0.551948
r2g_train_0862,gen_stalker_vs_marine_02,stalker_vs_marine,0.551948,0,0,0,0.551948
r2g_train_0863,gen_stalker_vs_marine_02,stalker_vs_marine,0.551948,0,0,0,0.551948
r2g_train_0864,gen_stalker_vs_marine_02,stalker_vs_marine,0.551948,0,0,0,0.551948
r2g_train_0865,gen_stalker_vs_marine_03,stalker_vs_marine,0.479798,0,0,0,0.479798
r2g_train_0866,gen_stalker_vs_marine_03,stalker_vs_marine,0.479798,0,0,0,0.479798
r2g_train_0867,gen_stalker_vs_marine_03,stalker_vs_marine,0.479798,0,0,0,0.479798
r2g_train_0868,gen_stalker_vs_marine_03,stalker_vs_marine,0.479798,0,0,0,0.479798
r2g_train_0869,gen_stalker_vs_marine_03,stalker_vs_marine,0.479798,0,0,0,0.479798
r2g_train_0870,gen_stalker_vs_marine_03,stalker_vs_marine,0.479798,0,0,0,0.479798
r2g_train_0871,gen_stalker_vs_marine_03,stalker_vs_marine,0.479798,0,0,0,0.479798
r2g_train_0872,gen_stalker_vs_marine_03,stalker_vs_marine,0.479798,0,0,0,0.479798
r2g_train_0873,gen_stalker_vs_marine_03,stalker_vs_marine,0.479798,0,0,0,0.479798
r2g_train_0874,gen_stalker_vs_marine_03,stalker_vs_marine,0.479798,0,0,0,0.479798
r2g_train_0875,gen_stalker_vs_marine_03,stalker_vs_marine,0.479798,0,0,0,0.479798
r2g_train_0876,gen_stalker_vs_marine_03,stalker_vs_marine,0.479798,0,0,0,0.479798
r2g_train_0877,gen_stalker_vs_marine_04,stalker_vs_marine,0.227273,0,0,0,0.227273
r2g_train_0878,gen_stalker_vs_marine_04,stalker_vs_marine,0.227273,0,0,0,0.227273
r2g_train_0879,gen_stalker_vs_marine_04,stalker_vs_marine,0.227273,0,0,0,0.227273
r2g_train_0880,gen_stalker_vs_marine_04,stalker_vs_marine,0.227273,0,0,0,0.227273
